9,1,0,0,0.55,0.445,0.155,0.9905,0.544,0.178,0.218
8,0,1,0,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415
7,1,0,0,0.435,0.35,0.105,0.4195,0.194,0.1005,0.13
15,0,1,0,0.565,0.44,0.185,0.909,0.344,0.2325,0.255
13,1,0,0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225
13,0,1,0,0.62,0.515,0.175,1.221,0.535,0.241,0.395
4,0,0,1,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015
10,1,0,0,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253
9,1,0,0,0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845
10,1,0,0,0.625,0.485,0.165,1.2255,0.5075,0.296,0.36
11,1,0,0,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685
3,0,1,0,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01
7,0,0,1,0.45,0.345,0.11,0.47,0.2355,0.0855,0.1135
11,0,1,0,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925
9,0,0,1,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235
8,0,0,1,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405
5,0,0,1,0.21,0.17,0.045,0.0475,0.019,0.011,0.013
6,0,0,1,0.36,0.27,0.09,0.219,0.097,0.0405,0.065
7,0,0,1,0.475,0.355,0.115,0.5195,0.279,0.088,0.1325
11,0,1,0,0.575,0.455,0.155,1.013,0.4685,0.2085,0.295
9,1,0,0,0.33,0.26,0.08,0.2,0.0625,0.05,0.07
19,0,1,0,0.63,0.515,0.16,1.016,0.4215,0.244,0.355
7,0,1,0,0.5,0.4,0.125,0.6725,0.336,0.12,0.1825
8,0,0,1,0.475,0.355,0.105,0.468,0.201,0.1115,0.12
15,0,1,0,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58
10,0,0,1,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105
9,0,0,1,0.585,0.46,0.14,0.7635,0.326,0.153,0.265
11,1,0,0,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14
18,1,0,0,0.745,0.585,0.19,1.966,0.8435,0.437,0.5855
12,1,0,0,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195
13,1,0,0,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44
8,0,0,1,0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455
9,1,0,0,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925
12,0,1,0,0.495,0.385,0.135,0.709,0.211,0.1375,0.262
12,1,0,0,0.72,0.575,0.18,1.6705,0.732,0.3605,0.501
13,0,1,0,0.525,0.405,0.16,0.792,0.316,0.1455,0.28
8,0,0,1,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125
11,1,0,0,0.61,0.485,0.165,1.087,0.4255,0.232,0.38
16,1,0,0,0.65,0.545,0.165,1.566,0.6645,0.3455,0.415
8,0,0,1,0.54,0.41,0.135,0.7025,0.31,0.177,0.2
9,1,0,0,0.625,0.515,0.16,1.264,0.5715,0.326,0.321
13,1,0,0,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31
11,1,0,0,0.62,0.5,0.175,1.107,0.4895,0.24,0.343
11,1,0,0,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363
7,0,0,1,0.38,0.29,0.085,0.2285,0.088,0.0465,0.075
18,1,0,0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41
14,0,1,0,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406
6,0,0,1,0.38,0.28,0.085,0.2735,0.115,0.061,0.085
11,1,0,0,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289
9,0,0,1,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185
9,0,1,0,0.6,0.47,0.13,1.0105,0.423,0.219,0.298
11,1,0,0,0.68,0.55,0.175,1.473,0.713,0.282,0.4295
12,0,1,0,0.59,0.445,0.14,0.931,0.356,0.234,0.28
5,0,0,1,0.25,0.19,0.065,0.0835,0.039,0.015,0.025
10,0,0,1,0.59,0.45,0.145,1.022,0.428,0.268,0.265
12,0,0,1,0.44,0.35,0.135,0.435,0.1815,0.083,0.125
7,0,0,1,0.415,0.305,0.12,0.336,0.165,0.076,0.0805
19,0,1,0,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325
7,0,0,1,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065
7,0,1,0,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075
5,0,0,1,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01
11,1,0,0,0.635,0.505,0.165,1.251,0.577,0.227,0.3825
8,0,0,1,0.435,0.33,0.105,0.335,0.156,0.0555,0.105
8,1,0,0,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175
9,0,0,1,0.59,0.45,0.125,0.86,0.437,0.1515,0.245
13,1,0,0,0.62,0.51,0.15,1.456,0.581,0.2875,0.32
9,0,1,0,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06
12,0,1,0,0.62,0.51,0.175,1.615,0.5105,0.192,0.675
16,0,1,0,0.575,0.47,0.165,0.853,0.292,0.179,0.35
5,0,0,1,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
10,0,0,1,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085
15,0,1,0,0.6,0.47,0.175,1.105,0.4865,0.247,0.315
11,0,1,0,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395
5,0,0,1,0.44,0.34,0.105,0.369,0.164,0.08,0.1015
11,0,0,1,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135
9,0,1,0,0.575,0.45,0.155,0.886,0.3605,0.211,0.2575
5,0,0,1,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03
12,1,0,0,0.525,0.41,0.15,0.708,0.274,0.151,0.25
7,0,1,0,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2
15,1,0,0,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24
11,0,1,0,0.58,0.46,0.18,1.145,0.48,0.277,0.325
9,1,0,0,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245
10,0,1,0,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375
7,1,0,0,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915
5,0,0,1,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035
9,0,1,0,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235
8,0,1,0,0.63,0.47,0.155,1.1325,0.589,0.211,0.287
9,0,0,1,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255
10,1,0,0,0.42,0.33,0.125,0.463,0.186,0.11,0.145
16,1,0,0,0.465,0.375,0.135,0.6,0.2225,0.129,0.23
7,0,0,1,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16
6,0,0,1,0.35,0.25,0.075,0.1695,0.0835,0.0355,0.041
10,0,1,0,0.66,0.495,0.195,1.6275,0.594,0.3595,0.485
8,0,1,0,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155
9,0,0,1,0.575,0.445,0.17,0.8015,0.3475,0.1465,0.25
7,0,0,1,0.36,0.275,0.095,0.217,0.084,0.0435,0.09
10,0,1,0,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185
8,0,1,0,0.555,0.44,0.15,0.838,0.4155,0.146,0.23
11,0,1,0,0.735,0.59,0.215,1.747,0.7275,0.403,0.557
13,1,0,0,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29
9,1,0,0,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645
9,1,0,0,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775
8,0,0,1,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505
18,0,1,0,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47
9,0,1,0,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275
9,0,1,0,0.6,0.45,0.145,0.877,0.4325,0.155,0.24
9,1,0,0,0.625,0.485,0.16,1.254,0.591,0.259,0.3485
9,0,1,0,0.41,0.315,0.095,0.306,0.121,0.0735,0.09
9,0,1,0,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165
7,0,0,1,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965
8,1,0,0,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35
15,0,1,0,0.66,0.535,0.2,1.791,0.733,0.318,0.54
4,0,0,1,0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035
8,0,0,1,0.47,0.365,0.1,0.411,0.175,0.0855,0.135
7,0,0,1,0.48,0.335,0.125,0.524,0.246,0.1095,0.145
9,1,0,0,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655
7,1,0,0,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045
10,0,1,0,0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485
8,0,0,1,0.48,0.355,0.115,0.5785,0.25,0.106,0.184
6,0,0,1,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105
9,0,1,0,0.66,0.535,0.19,1.5905,0.6425,0.297,0.5175
8,0,0,1,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07
9,0,0,1,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.189
10,0,1,0,0.64,0.515,0.165,1.369,0.632,0.3415,0.358
9,1,0,0,0.625,0.5,0.165,1.288,0.573,0.3035,0.315
11,0,1,0,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32
5,0,0,1,0.25,0.185,0.065,0.0685,0.0295,0.014,0.0225
10,1,0,0,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624
10,1,0,0,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27
8,0,0,1,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169
7,0,1,0,0.31,0.225,0.08,0.1345,0.054,0.024,0.05
8,0,0,1,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09
10,0,1,0,0.52,0.385,0.165,0.791,0.375,0.18,0.1815
7,0,0,1,0.36,0.265,0.09,0.2055,0.096,0.037,0.0585
19,0,1,0,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54
9,1,0,0,0.545,0.43,0.14,0.832,0.4355,0.17,0.201
9,0,1,0,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225
11,1,0,0,0.63,0.48,0.16,1.199,0.5265,0.335,0.315
8,1,0,0,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565
10,0,1,0,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185
10,0,1,0,0.705,0.56,0.165,1.675,0.797,0.4095,0.388
13,1,0,0,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285
11,0,1,0,0.635,0.495,0.15,1.081,0.4825,0.242,0.31
10,0,1,0,0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535
6,0,0,1,0.43,0.335,0.105,0.378,0.188,0.0785,0.09
17,0,1,0,0.595,0.48,0.165,1.262,0.4835,0.283,0.41
7,0,0,1,0.28,0.2,0.065,0.0895,0.036,0.0185,0.03
7,0,0,1,0.51,0.395,0.13,0.6025,0.281,0.143,0.162
11,0,1,0,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39
12,0,1,0,0.5,0.405,0.155,0.772,0.346,0.1535,0.245
6,0,0,1,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07
10,0,1,0,0.595,0.49,0.185,1.185,0.482,0.2015,0.361
9,0,1,0,0.625,0.495,0.155,1.177,0.5055,0.278,0.345
8,0,1,0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445
8,0,1,0,0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135
12,0,0,1,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235
7,0,1,0,0.505,0.4,0.15,0.775,0.3445,0.157,0.185
9,0,1,0,0.625,0.47,0.15,1.124,0.556,0.2315,0.287
11,1,0,0,0.635,0.525,0.18,1.3695,0.634,0.318,0.363
9,0,0,1,0.54,0.425,0.14,0.742,0.32,0.1395,0.25
8,1,0,0,0.46,0.425,0.155,0.746,0.3005,0.152,0.24
8,0,0,1,0.51,0.4,0.125,0.5935,0.239,0.13,0.204
9,0,1,0,0.575,0.445,0.17,1.0225,0.549,0.2175,0.228
15,1,0,0,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36
6,0,0,1,0.315,0.23,0.07,0.164,0.0625,0.04,0.045
8,0,0,1,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085
13,1,0,0,0.52,0.425,0.145,0.7,0.207,0.1905,0.24
8,0,1,0,0.66,0.485,0.155,1.2275,0.61,0.274,0.3
10,0,1,0,0.575,0.445,0.145,0.876,0.3795,0.1615,0.27
11,0,1,0,0.56,0.455,0.155,0.797,0.34,0.19,0.2425
16,0,1,0,0.635,0.48,0.235,1.064,0.413,0.228,0.36
11,0,1,0,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083
14,1,0,0,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365
9,0,0,1,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192
11,0,0,1,0.54,0.4,0.145,0.757,0.315,0.181,0.215
8,0,0,1,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125
8,0,1,0,0.44,0.325,0.08,0.413,0.144,0.1015,0.13
12,0,1,0,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375
8,0,1,0,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27
15,0,0,1,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175
13,1,0,0,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295
10,1,0,0,0.645,0.535,0.19,1.2395,0.468,0.2385,0.424
9,1,0,0,0.56,0.41,0.16,0.8215,0.342,0.184,0.253
16,0,1,0,0.59,0.485,0.12,0.911,0.39,0.182,0.29
10,1,0,0,0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625
19,1,0,0,0.59,0.45,0.16,0.9,0.358,0.156,0.315
9,0,1,0,0.53,0.41,0.125,0.769,0.346,0.173,0.215
10,1,0,0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765
9,0,1,0,0.53,0.405,0.13,0.738,0.2845,0.17,0.193
8,0,0,1,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065
8,1,0,0,0.52,0.405,0.115,0.776,0.32,0.1845,0.22
7,1,0,0,0.495,0.38,0.12,0.573,0.2655,0.1285,0.144
5,0,1,0,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03
7,0,0,1,0.52,0.395,0.145,0.77,0.424,0.142,0.1895
12,0,1,0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255
14,0,1,0,0.76,0.575,0.19,1.829,0.7035,0.386,0.56
9,1,0,0,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353
13,0,1,0,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511
10,0,0,1,0.54,0.405,0.15,0.7585,0.307,0.2075,0.19
7,0,0,1,0.375,0.28,0.085,0.3155,0.187,0.046,0.067
9,0,0,1,0.53,0.405,0.12,0.632,0.2715,0.148,0.1875
6,0,0,1,0.32,0.215,0.095,0.305,0.14,0.067,0.0885
9,0,0,1,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115
7,0,0,1,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03
6,0,0,1,0.4,0.3,0.11,0.2985,0.1375,0.071,0.075
9,1,0,0,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135
8,0,1,0,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216
8,0,0,1,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525
8,0,0,1,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645
10,0,1,0,0.605,0.455,0.16,1.1215,0.533,0.273,0.271
9,0,1,0,0.505,0.405,0.11,0.625,0.305,0.16,0.175
11,1,0,0,0.68,0.56,0.195,1.7775,0.861,0.322,0.415
18,1,0,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395
7,0,1,0,0.325,0.24,0.085,0.173,0.0795,0.038,0.05
5,0,0,1,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03
3,0,0,1,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004
14,1,0,0,0.555,0.455,0.18,0.958,0.296,0.195,0.39
10,0,1,0,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455
8,0,1,0,0.52,0.415,0.175,0.753,0.258,0.171,0.255
12,1,0,0,0.74,0.565,0.205,2.119,0.9655,0.5185,0.482
8,0,0,1,0.48,0.355,0.11,0.4495,0.201,0.089,0.14
3,0,0,1,0.215,0.15,0.055,0.041,0.015,0.009,0.0125
11,0,0,1,0.58,0.445,0.15,0.8865,0.383,0.209,0.255
8,0,0,1,0.475,0.375,0.11,0.494,0.211,0.109,0.1545
9,0,1,0,0.555,0.455,0.135,0.837,0.382,0.171,0.235
9,0,1,0,0.505,0.395,0.125,0.635,0.29,0.1555,0.175
4,0,0,1,0.225,0.16,0.045,0.0465,0.025,0.015,0.015
9,0,1,0,0.67,0.525,0.18,1.4915,0.728,0.343,0.381
7,0,0,1,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13
10,0,1,0,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565
12,1,0,0,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23
9,0,1,0,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166
9,1,0,0,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705
12,1,0,0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33
6,0,0,1,0.44,0.345,0.115,0.545,0.269,0.111,0.1305
11,0,0,1,0.605,0.435,0.13,0.9025,0.432,0.174,0.26
12,0,1,0,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305
8,0,1,0,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195
14,0,1,0,0.64,0.51,0.19,1.613,0.6215,0.361,0.47
15,0,1,0,0.695,0.57,0.2,2.033,0.751,0.4255,0.685
23,1,0,0,0.8,0.63,0.195,2.526,0.933,0.59,0.62
9,1,0,0,0.37,0.29,0.115,0.25,0.111,0.057,0.075
6,1,0,0,0.34,0.255,0.085,0.204,0.097,0.021,0.05
14,1,0,0,0.57,0.495,0.16,1.0915,0.452,0.275,0.315
10,0,0,1,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755
6,0,1,0,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17
11,0,0,1,0.63,0.49,0.17,1.217,0.5515,0.212,0.31
9,1,0,0,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355
11,0,1,0,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185
9,0,1,0,0.395,0.305,0.105,0.282,0.0975,0.065,0.096
10,0,0,1,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22
4,0,0,1,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215
4,0,0,1,0.2,0.145,0.05,0.036,0.0125,0.008,0.011
11,0,1,0,0.735,0.57,0.175,1.88,0.9095,0.387,0.488
10,1,0,0,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41
11,1,0,0,0.6,0.465,0.155,1.04,0.4755,0.25,0.28
10,0,1,0,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39
8,0,1,0,0.525,0.435,0.155,1.065,0.486,0.233,0.285
8,0,0,1,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054
11,0,1,0,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345
8,0,0,1,0.455,0.33,0.1,0.372,0.358,0.0775,0.11
7,0,0,1,0.355,0.27,0.1,0.2255,0.11,0.042,0.064
12,1,0,0,0.595,0.455,0.155,1.0605,0.5135,0.2165,0.3
10,0,1,0,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935
14,1,0,0,0.58,0.475,0.135,0.925,0.391,0.165,0.275
15,1,0,0,0.68,0.56,0.165,1.639,0.6055,0.2805,0.46
11,1,0,0,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331
10,0,1,0,0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535
10,1,0,0,0.615,0.455,0.145,1.1155,0.5045,0.238,0.315
10,0,1,0,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081
7,0,1,0,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18
13,0,1,0,0.515,0.4,0.125,0.955,0.341,0.2535,0.26
9,0,1,0,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.283
13,0,0,1,0.515,0.4,0.12,0.659,0.2705,0.179,0.17
10,0,1,0,0.66,0.52,0.19,1.558,0.755,0.298,0.4
18,0,1,0,0.565,0.455,0.17,0.9065,0.342,0.156,0.32
11,1,0,0,0.625,0.5,0.16,1.217,0.5725,0.207,0.355
9,1,0,0,0.605,0.455,0.145,0.862,0.334,0.1985,0.3
8,1,0,0,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325
7,0,0,1,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745
8,0,1,0,0.515,0.385,0.11,0.5785,0.253,0.16,0.14
8,1,0,0,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36
11,0,1,0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285
7,1,0,0,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1
7,0,1,0,0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348
15,0,0,1,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33
16,1,0,0,0.63,0.5,0.155,1.005,0.367,0.199,0.36
10,0,1,0,0.54,0.42,0.19,0.6855,0.293,0.163,0.38
9,0,1,0,0.44,0.375,0.13,0.487,0.226,0.0965,0.155
11,1,0,0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28
13,1,0,0,0.585,0.465,0.14,0.908,0.381,0.1615,0.315
11,0,0,1,0.62,0.475,0.16,0.907,0.371,0.167,0.3075
8,0,0,1,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24
7,1,0,0,0.375,0.27,0.135,0.597,0.272,0.131,0.1675
14,1,0,0,0.665,0.525,0.18,1.5785,0.678,0.229,0.456
10,0,1,0,0.68,0.54,0.155,1.534,0.671,0.379,0.384
19,1,0,0,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335
10,1,0,0,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185
11,1,0,0,0.635,0.52,0.165,1.3405,0.5065,0.296,0.412
6,0,0,1,0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645
9,0,1,0,0.615,0.51,0.15,1.296,0.545,0.3315,0.32
9,1,0,0,0.55,0.435,0.14,0.745,0.347,0.174,0.2265
8,1,0,0,0.535,0.425,0.135,0.771,0.3765,0.1815,0.1795
10,0,1,0,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17
10,0,1,0,0.54,0.455,0.14,0.972,0.419,0.255,0.269
12,0,1,0,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17
10,0,1,0,0.37,0.29,0.09,0.241,0.11,0.045,0.069
11,1,0,0,0.625,0.445,0.16,1.09,0.46,0.2965,0.304
10,0,1,0,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075
10,1,0,0,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16
12,1,0,0,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425
17,0,1,0,0.62,0.495,0.175,1.806,0.643,0.3285,0.725
10,0,1,0,0.555,0.405,0.19,1.406,0.6115,0.342,0.389
11,0,0,1,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.186
19,0,1,0,0.56,0.45,0.185,1.07,0.3805,0.175,0.41
9,0,1,0,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595
12,0,1,0,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335
12,1,0,0,0.7,0.545,0.13,1.556,0.6725,0.374,0.195
9,1,0,0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37
9,1,0,0,0.615,0.515,0.135,1.1215,0.545,0.2305,0.29
5,0,0,1,0.375,0.265,0.095,0.196,0.085,0.042,0.0585
11,1,0,0,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475
7,0,0,1,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07
9,0,1,0,0.615,0.475,0.175,1.224,0.6035,0.261,0.311
10,1,0,0,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245
3,0,0,1,0.16,0.11,0.025,0.018,0.0065,0.0055,0.005
7,0,0,1,0.4,0.29,0.1,0.258,0.104,0.059,0.0815
14,1,0,0,0.55,0.465,0.15,1.082,0.3575,0.194,0.19
8,1,0,0,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276
18,0,1,0,0.545,0.41,0.145,0.873,0.3035,0.196,0.31
13,0,1,0,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36
17,1,0,0,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515
10,1,0,0,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135
7,0,0,1,0.39,0.29,0.09,0.2625,0.117,0.054,0.077
7,0,0,1,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086
7,0,0,1,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136
17,1,0,0,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565
6,0,0,1,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025
11,0,1,0,0.695,0.54,0.195,1.691,0.768,0.363,0.4755
13,1,0,0,0.435,0.35,0.11,0.384,0.143,0.1005,0.125
10,0,1,0,0.34,0.265,0.085,0.1835,0.077,0.046,0.065
8,0,1,0,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955
6,0,0,1,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05
7,1,0,0,0.475,0.365,0.115,0.566,0.281,0.117,0.1335
5,1,0,0,0.37,0.275,0.085,0.2405,0.104,0.0535,0.07
8,1,0,0,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135
12,1,0,0,0.515,0.395,0.14,0.686,0.281,0.1255,0.22
10,0,0,1,0.38,0.275,0.1,0.2255,0.08,0.049,0.085
12,1,0,0,0.585,0.415,0.155,0.6985,0.3,0.146,0.195
5,0,0,1,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031
6,0,0,1,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075
12,0,1,0,0.765,0.585,0.18,2.398,1.128,0.512,0.5335
11,1,0,0,0.65,0.505,0.165,1.357,0.5725,0.281,0.43
9,1,0,0,0.53,0.41,0.145,0.8255,0.375,0.204,0.245
8,0,0,1,0.485,0.365,0.125,0.426,0.163,0.0965,0.151
9,0,1,0,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235
8,0,1,0,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085
9,0,1,0,0.51,0.38,0.135,0.681,0.3435,0.142,0.17
10,0,1,0,0.625,0.48,0.17,1.3555,0.671,0.268,0.3385
9,0,1,0,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273
9,1,0,0,0.605,0.455,0.145,0.9775,0.468,0.1775,0.275
12,0,1,0,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385
8,0,0,1,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315
7,0,0,1,0.45,0.335,0.115,0.3935,0.195,0.071,0.11
7,0,1,0,0.545,0.42,0.12,0.7865,0.403,0.185,0.17
13,1,0,0,0.695,0.55,0.16,1.6365,0.694,0.3005,0.44
10,0,1,0,0.68,0.52,0.195,1.4535,0.592,0.391,0.4125
8,0,0,1,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055
11,0,1,0,0.6,0.48,0.155,1.014,0.451,0.1885,0.325
8,0,0,1,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245
